lat,lon,aadt,year,road,func_class,layer,AADT_2024,AADT_2023,AADT_2022,AADT_2021,AADT_2020,AADT_2019,AADT_2018,AADT_2017,AADT_2016,redirected_traffic,New_AADT_2024,Traffic_Increase_Percent
41.701412156486974,-72.58005680513833,139,2024,WADSWORTH ST,Local,Local Intersections,139,151,244,328,530,621,557,610,639.0,0.0,139.0,0.0
41.65864894911358,-72.58145846426237,1551,2024,MATSON HILL RD,Local,Local Intersections,1551,1052,1390,2360,2305,2585,2163,2378,2458.0,0.0,1551.0,0.0
41.67230526620956,-72.56678845261872,1254,2024,WOODLAND ST,Local,Local Intersections,1254,821,1586,2103,2426,2962,2484,2600,2706.0,0.0,1254.0,0.0
41.69144944833803,-72.55145588927175,66,2024,KINNE RD,Local,Local Intersections,66,78,506,332,822,1242,998,1070,1085.0,0.0,66.0,0.0
41.654116609250686,-72.61925982028053,336,2024,TRYON ST,Local,Local Intersections,336,227,390,463,574,646,560,602,605.0,0.0,336.0,0.0
41.72653298663684,-72.57382532418103,573,2024,WORTHINGTON RD,Local,Local Intersections,573,540,782,652,932,1413,1009,1089,1049.0,0.0,573.0,0.0
41.70508852467736,-72.56815294131306,64,2024,FAIRLAWN RD,Local,Local Intersections,64,67,32,60,276,368,322,312,228.0,0.0,64.0,0.0
41.73099644925151,-72.5905108932077,409,2024,LONG HILL DR,Local,Local Intersections,409,283,692,397,1012,1324,1134,1190,1214.0,0.0,409.0,0.0
41.7098274015536,-72.56710644889837,358,2024,OAKWOOD DR NO 1,Local,Local Intersections,358,239,358,332,712,863,713,746,690.0,0.0,358.0,0.0
41.711487600897016,-72.53843954557581,24,2024,COLONY CIR,Local,Local Intersections,24,50,53,21,246,341,330,332,264.0,0.0,24.0,0.0
41.72675325687861,-72.60331897925138,6200,2024,PROSPECT ST,Minor Arterial,Local Intersections,6200,4800,4800,4800,5500,5500,5500,5400,5918.0,0.0,6200.0,0.0
41.67417534293145,-72.54027694694952,3600,2024,NEW LONDON TPK,Major Collector,Local Intersections,3600,3600,3600,3600,3500,3500,3500,5100,4352.0,0.0,3600.0,0.0
41.68668988046966,-72.60380763556591,55,2024,ELM TREE RD,Local,Local Intersections,55,73,339,152,357,418,322,346,385.0,0.0,55.0,0.0
41.69347813952231,-72.60747489915636,6800,2024,MAIN ST,Minor Arterial,Local Intersections,6800,5700,5700,5700,5700,5700,5700,5900,6172.0,0.0,6800.0,0.0
41.73234660460095,-72.57421334120198,85,2024,CATTAIL RD,Local,Local Intersections,85,161,478,215,358,526,414,457,439.0,0.0,85.0,0.0
41.688281891918926,-72.60524808390231,6800,2024,MAIN ST,Minor Arterial,Local Intersections,6800,5700,5700,5700,5700,5700,5700,5900,5902.0,0.0,6800.0,0.0
41.69257256992948,-72.57987698915257,243,2024,RAMPART DR,Local,Local Intersections,243,197,482,639,874,1167,962,994,1022.0,0.0,243.0,0.0
41.690862307917925,-72.60190186415905,128,2024,WHAPLEY RD,Local,Local Intersections,128,243,46,48,326,389,382,333,351.0,0.0,128.0,0.0
41.675198935717184,-72.60536562283802,179,2024,RIVERVIEW RD,Local,Local Intersections,179,141,116,106,401,424,375,409,419.0,0.0,179.0,0.0
41.66494388879175,-72.52745324333684,1449,2024,TOLL GATE RD,Local,Local Intersections,1449,1139,1022,1999,1715,2118,1899,2028,2138.0,0.0,1449.0,0.0
41.700897547718576,-72.60404370918225,4000,2024,HUBBARD ST,Major Collector,Local Intersections,4000,4300,4300,4300,4200,4200,4200,4000,4017.0,0.0,4000.0,0.0
41.70017460018629,-72.58417473636104,274,2024,BRITTANY RD,Local,Local Intersections,274,97,657,549,800,1225,763,807,824.0,0.0,274.0,0.0
41.71493957619235,-72.57418110430186,95,2024,CAVAN LA,Local,Local Intersections,95,89,622,375,456,629,555,564,549.0,0.0,95.0,0.0
41.70785782095109,-72.54682947020952,275,2024,MILLSTONE RD,Local,Local Intersections,275,324,358,392,538,639,532,564,573.0,0.0,275.0,0.0
41.682757166062025,-72.59676743184966,192,2024,STANCLIFF RD,Local,Local Intersections,192,175,610,753,912,1197,923,964,987.0,0.0,192.0,0.0
41.71067555338775,-72.60817039542866,6800,2024,MAIN ST,Minor Arterial,Local Intersections,6800,5700,5700,5700,5700,5700,5700,5900,7144.0,0.0,6800.0,0.0
41.66996675717841,-72.59592329609569,654,2024,LAKEWOOD RD,Local,Local Intersections,654,503,725,755,912,1194,665,283,21.0,0.0,654.0,0.0
41.69238714722276,-72.56681032878124,8600,2024,NEW LONDON TPK,Major Collector,Local Intersections,8600,8100,8100,8100,9800,9800,9800,8900,6018.0,0.0,8600.0,0.0
41.68102093615392,-72.54709464011212,182,2024,GRANITE RD,Local,Local Intersections,182,196,481,483,782,927,792,728,731.0,0.0,182.0,0.0
41.72896295973127,-72.60384598649438,6200,2024,PROSPECT ST,Minor Arterial,Local Intersections,6200,4800,4800,4800,5500,5500,5500,5400,5918.0,0.0,6200.0,0.0
41.72289595337769,-72.5319761970819,55,2024,HERITAGE DR,Local,Local Intersections,55,122,390,291,874,587,407,353,352.0,0.0,55.0,0.0
41.66348764132196,-72.52371734223391,332,2024,REDWOOD LA,Local,Local Intersections,332,141,21,56,274,365,275,309,323.0,0.0,332.0,0.0
41.69715210260743,-72.57374085572609,59,2024,HALE RD,Local,Local Intersections,59,67,658,761,745,965,837,883,888.0,0.0,59.0,0.0
41.66805232163399,-72.59246812850263,73,2024,PASTURE LA,Local,Local Intersections,73,74,145,290,421,574,370,401,311.0,0.0,73.0,0.0
41.72888910502331,-72.5660179303121,163,2024,TRINITY AV,Local,Local Intersections,163,215,284,194,458,622,497,565,540.0,0.0,163.0,0.0
41.68982969581132,-72.58041952154225,550,2024,TALL TIMBERS RD,Local,Local Intersections,550,525,525,525,500,500,500,475,1710.0,0.0,550.0,0.0
41.6665552476325,-72.5887109711376,136,2024,STEEP HOLLOW DR,Local,Local Intersections,136,122,200,306,396,473,393,415,358.0,0.0,136.0,0.0
41.71835514965965,-72.59384327668185,3833,2024,WESTERN BLVD,Local,Local Intersections,3833,3462,3606,4177,3501,5059,4147,4267,4294.0,0.0,3833.0,0.0
41.66853333090857,-72.52368401280724,527,2024,THOMPSON ST,Local,Local Intersections,527,528,480,1813,861,1202,953,1003,1033.0,0.0,527.0,0.0
41.6909451916359,-72.52676904397995,939,2024,FOREST LA,Local,Local Intersections,939,871,1741,2847,2059,2606,2184,2331,2360.0,0.0,939.0,0.0
41.739076773966005,-72.52332975801485,239,2024,PANE DR,Local,Local Intersections,239,191,169,90,341,479,350,378,382.0,0.0,239.0,0.0
41.72462269001994,-72.59840135323236,8200,2024,GRISWOLD ST,Minor Arterial,Local Intersections,8200,6300,6300,6300,8800,8800,8800,7068,8398.0,0.0,8200.0,0.0
41.66914614948091,-72.52873675322165,128,2024,ASPEN DR,Local,Local Intersections,128,114,122,92,328,468,378,404,406.0,0.0,128.0,0.0
41.71630333757447,-72.60573115720513,4571,2024,SALMON BROOK DR,Local,Local Intersections,4571,4301,3669,4066,3227,4495,3799,3963,3991.0,0.0,4571.0,0.0
41.68234522412237,-72.59279431177266,2632,2024,OVERLOOK RD,Local,Local Intersections,2632,2363,2220,3417,3141,3982,3302,3508,3601.0,0.0,2632.0,0.0
41.67875259750706,-72.51711126669305,527,2024,THOMPSON ST,Local,Local Intersections,527,528,480,1813,861,1202,953,1003,1033.0,0.0,527.0,0.0
41.69477492154496,-72.52743638530141,142,2024,BUTLER DR,Local,Local Intersections,142,202,473,1512,611,846,763,808,818.0,0.0,142.0,0.0
41.67879980370109,-72.52075532818213,123,2024,COLTON RD,Local,Local Intersections,123,94,86,56,289,438,359,371,351.0,0.0,123.0,0.0
41.70347327913881,-72.60801091748714,6800,2024,MAIN ST,Minor Arterial,Local Intersections,6800,5700,5700,5700,5700,5700,5700,5900,6809.0,0.0,6800.0,0.0
41.7049771982841,-72.56537453167856,134,2024,SUNNY SLOPE DR,Local,Local Intersections,134,98,110,212,395,534,511,531,413.0,0.0,134.0,0.0
41.65237617139698,-72.57893906871195,1551,2024,MATSON HILL RD,Local,Local Intersections,1551,1052,1390,2360,2305,2585,2163,2378,2458.0,0.0,1551.0,0.0
41.65390787319641,-72.52977710951872,69,2024,DICKINSON RD,Local,Local Intersections,69,70,146,95,342,375,376,180,203.0,0.0,69.0,0.0
41.72806629495767,-72.5736681129489,428,2024,CAMBRIDGE DR,Local,Local Intersections,428,379,558,497,719,982,757,831,804.0,0.0,428.0,0.0
41.71235147994156,-72.5704161708367,173,2024,CHASE HOLLOW LA,Local,Local Intersections,173,121,140,87,294,380,348,378,374.0,0.0,173.0,0.0
41.7239900579496,-72.5053671726576,442,2024,MINNECHAUG DR,Local,Local Intersections,442,337,703,708,1155,1347,1066,1113,1144.0,0.0,442.0,0.0
41.7150643603656,-72.5914145908867,2952,2024,WESTERN BLVD,Local,Local Intersections,2952,2372,2930,3330,3087,4531,3982,4012,3968.0,5075.72330054919,8027.72330054919,171.94184622456606
41.6930826097049,-72.60117372120705,150,2024,WOODBRIDGE RD,Local,Local Intersections,150,250,250,250,200,200,200,200,536.0,0.0,150.0,0.0
41.71977009691231,-72.57858445805168,100,2024,NORMAN DR,Local,Local Intersections,100,83,159,67,323,408,217,81,21.0,0.0,100.0,0.0
41.6541457078463,-72.53570664593053,308,2024,COUNTRY LA,Local,Local Intersections,308,248,434,513,764,875,766,796,800.0,0.0,308.0,0.0
41.6828508822868,-72.58891310402052,2308,2024,OVERLOOK RD,Local,Local Intersections,2308,2113,2090,3255,3061,3854,3226,3401,3475.0,0.0,2308.0,0.0
41.70957274787362,-72.531142723943,859,2024,HURLBURT ST,Local,Local Intersections,859,928,1626,1799,2380,3039,2544,2664,2719.0,0.0,859.0,0.0
41.66030982463307,-72.58084159702028,1551,2024,MATSON HILL RD,Local,Local Intersections,1551,1052,1390,2360,2305,2585,2163,2378,2458.0,0.0,1551.0,0.0
41.70140164061485,-72.60173569771405,4000,2024,HUBBARD ST,Major Collector,Local Intersections,4000,4300,4300,4300,4200,4200,4200,4000,4017.0,0.0,4000.0,0.0
41.700827215308585,-72.58208107911668,8600,2024,NEW LONDON TPK,Major Collector,Local Intersections,8600,8100,8100,8100,9800,9800,9800,8900,9163.0,0.0,8600.0,0.0
41.6828758566689,-72.58871923238978,2308,2024,OVERLOOK RD,Local,Local Intersections,2308,2113,2090,3255,3061,3854,3226,3401,3475.0,0.0,2308.0,0.0
41.72748613513885,-72.5368811603369,62,2024,BADER LA,Local,Local Intersections,62,72,44,47,362,463,339,346,266.0,0.0,62.0,0.0
41.70857105983049,-72.60149669045802,734,2024,DOUGLAS RD,Local,Local Intersections,734,546,866,874,1246,1658,1358,1420,1412.0,0.0,734.0,0.0
41.66811298578248,-72.58174915769587,225,2024,LEIGH GATE RD,Local,Local Intersections,225,180,414,460,626,678,616,634,638.0,0.0,225.0,0.0
41.71496505278435,-72.5742903283746,193,2024,TARA DR,Local,Local Intersections,193,216,1450,1079,1355,1797,1588,1626,1609.0,0.0,193.0,0.0
41.727730554285685,-72.60490573098886,130,2024,WYLLYS ST,Local,Local Intersections,130,114,975,723,971,1432,1127,1146,1239.0,0.0,130.0,0.0
41.72577160680027,-72.58896575792048,6500,2024,GRISWOLD ST,Minor Arterial,Local Intersections,6500,5700,5700,5700,7300,7300,7300,6000,6018.0,0.0,6500.0,0.0
41.69561418468618,-72.5930180079285,724,2024,FOUNDERS RD,Local,Local Intersections,724,681,1977,2953,2572,3257,2663,2777,2853.0,0.0,724.0,0.0
41.67528378952533,-72.60535351905517,431,2024,RED HILL DR,Local,Local Intersections,431,461,324,441,757,964,789,849,883.0,0.0,431.0,0.0
41.68378432549557,-72.5248775240954,50,2024,PINEMEADOW DR,Local,Local Intersections,50,101,25,21,219,294,318,323,252.0,0.0,50.0,0.0
41.69363589073338,-72.47355458664737,496,2024,IMPERIAL DR,Local,Local Intersections,496,514,805,752,744,913,657,693,712.0,0.0,496.0,0.0
41.702037693445206,-72.58219934367149,141,2024,TRIFIRO CIR,Local,Local Intersections,141,298,325,89,4300,5600,5100,900,90.0,0.0,141.0,0.0
41.72568871445273,-72.60573577410266,178,2024,RISLEY RD,Local,Local Intersections,178,172,566,477,942,1321,1176,1221,1289.0,0.0,178.0,0.0
41.7277732215474,-72.54871155461738,229,2024,SOMERSET RD,Local,Local Intersections,229,201,379,390,626,814,640,677,699.0,0.0,229.0,0.0
41.6717020094657,-72.52255159873263,78,2024,KINGSWOOD DR,Local,Local Intersections,78,94,126,101,324,537,386,378,392.0,0.0,78.0,0.0
41.71066639927475,-72.54504207434942,737,2024,STRICKLAND ST,Local,Local Intersections,737,541,1320,1467,1915,2792,2053,2165,2185.0,0.0,737.0,0.0
41.70889474732729,-72.6016506662766,2400,2024,SYCAMORE ST,Major Collector,Local Intersections,2400,1800,1800,1800,2100,2100,2100,2000,2864.0,0.0,2400.0,0.0
41.7027386086338,-72.57281088002452,186,2024,KAREN LEE RD,Local,Local Intersections,186,196,261,195,404,497,403,438,449.0,0.0,186.0,0.0
41.66738350148819,-72.6054378181425,271,2024,HIGH ST,Local,Local Intersections,271,354,494,694,788,925,805,856,840.0,0.0,271.0,0.0
41.69967186184466,-72.57355565358606,256,2024,LINCOLN DR,Local,Local Intersections,256,134,107,103,389,488,428,446,467.0,0.0,256.0,0.0
41.70035754724,-72.60715052065913,4000,2024,HUBBARD ST,Major Collector,Local Intersections,4000,4300,4300,4300,4200,4200,4200,4000,4017.0,0.0,4000.0,0.0
41.6864776268913,-72.54335987464015,154,2024,THREE MILE RD,Local,Local Intersections,154,156,226,101,328,449,395,375,378.0,0.0,154.0,0.0
41.6975623034842,-72.5985632163298,121,2024,OLD VILLAGE RD,Local,Local Intersections,121,82,144,158,441,382,317,350,285.0,0.0,121.0,0.0
41.72505653470899,-72.60561545285366,697,2024,HARRIS ST,Local,Local Intersections,697,382,2534,2798,2714,3837,3147,3264,3377.0,0.0,697.0,0.0
41.73100945657268,-72.57653214021161,5000,2024,ADDISON RD,Minor Arterial,Local Intersections,5000,4500,4500,4500,5300,5300,5300,4600,1246.0,0.0,5000.0,0.0
41.72947595716552,-72.57857340701534,5000,2024,ADDISON RD,Minor Arterial,Local Intersections,5000,4500,4500,4500,5300,5300,5300,4600,4940.0,0.0,5000.0,0.0
41.70934539944165,-72.54893326992124,686,2024,CANDLELIGHT DR,Local,Local Intersections,686,618,1257,1503,1517,2009,1522,1594,1607.0,0.0,686.0,0.0
41.6791474966939,-72.56322594700123,3400,2024,CHESTNUT HILL RD,Major Collector,Local Intersections,3400,3350,3350,3350,3400,3400,3400,3350,3686.0,0.0,3400.0,0.0
41.65206003522712,-72.60282521378436,390,2024,DAYTON RD,Local,Local Intersections,390,274,379,404,631,668,643,676,678.0,0.0,390.0,0.0
41.676379030017344,-72.59236768322872,3300,2024,CHESTNUT HILL RD,Major Collector,Local Intersections,3300,3100,3100,3100,3100,3100,3100,3189,3553.0,0.0,3300.0,0.0
41.70246448574768,-72.51592286629403,893,2024,ASH SWAMP RD,Local,Local Intersections,893,919,1391,1556,1514,1697,1478,1564,1558.0,0.0,893.0,0.0
41.65224355301761,-72.60306897769875,390,2024,DAYTON RD,Local,Local Intersections,390,274,379,404,631,668,643,676,678.0,0.0,390.0,0.0
41.64186663333823,-72.55911937408466,392,2024,CLARK HILL RD,Local,Local Intersections,392,246,824,655,896,1067,820,893,928.0,0.0,392.0,0.0
41.72439563828893,-72.5545096837826,1772,2024,BELL ST,Local,Local Intersections,1772,1412,1782,2486,2551,3395,2885,3021,3086.0,0.0,1772.0,0.0
41.68710648291055,-72.56684094789995,355,2024,CIDER MILL RD,Local,Local Intersections,355,321,622,431,729,1134,888,900,845.0,0.0,355.0,0.0
41.73231291537579,-72.46372898093614,711,2024,BIRCH MOUNTAIN RD,Local,Local Intersections,711,639,784,954,1007,1160,1008,1059,1078.0,0.0,711.0,0.0
41.72184953392981,-72.52407672070453,167,2024,CEDAR RIDGE DR,Local,Local Intersections,167,131,280,236,427,548,478,509,449.0,0.0,167.0,0.0
41.71906694308632,-72.57723511578556,3700,2024,ADDISON RD,Minor Arterial,Local Intersections,3700,3200,3200,3200,3500,3500,3500,3200,4753.0,0.0,3700.0,0.0
41.69639917731134,-72.59865749416558,2338,2024,BUTTONBALL LA,Local,Local Intersections,2338,2239,4711,5609,3608,4632,3673,3851,1900.0,0.0,2338.0,0.0
41.69525369752441,-72.58619671882904,252,2024,CARRIAGE DR,Local,Local Intersections,252,253,520,397,869,1043,862,925,906.0,0.0,252.0,0.0
41.68848533983703,-72.56536972169651,97,2024,CORTLAND LA,Local,Local Intersections,97,77,423,71,325,480,426,443,321.0,0.0,97.0,0.0
41.64460481279945,-72.55988172790549,392,2024,CLARK HILL RD,Local,Local Intersections,392,246,824,655,896,1067,820,893,928.0,0.0,392.0,0.0
41.72180849035454,-72.55570592219719,1772,2024,BELL ST,Local,Local Intersections,1772,1412,1782,2486,2551,3395,2885,3021,3086.0,0.0,1772.0,0.0
41.72668831712961,-72.5998984383802,145,2024,BARRY LA,Local,Local Intersections,145,101,256,132,458,668,570,579,559.0,0.0,145.0,0.0
41.69697567984251,-72.48404802225387,87,2024,BIRCH TR,Local,Local Intersections,87,72,231,94,330,415,357,345,262.0,0.0,87.0,0.0
41.71195340222432,-72.47163384415722,726,2024,BIRCH MOUNTAIN RD,Local,Local Intersections,726,692,734,1024,1136,1370,1170,1212,1234.0,0.0,726.0,0.0
41.69755915958918,-72.59875335897588,2338,2024,BUTTONBALL LA,Local,Local Intersections,2338,2239,4711,5609,3608,4632,3673,3851,1900.0,0.0,2338.0,0.0
41.67357571581254,-72.57758649142804,173,2024,BOULDER CIR,Local,Local Intersections,173,104,232,167,193,261,210,231,189.0,0.0,173.0,0.0
41.70305440061702,-72.61033860197175,89,2024,ARROWHEAD DR,Local,Local Intersections,89,66,124,87,249,364,348,400,359.0,0.0,89.0,0.0
41.6963041166462,-72.49179529659436,505,2024,ASH SWAMP RD,Local,Local Intersections,505,570,1290,1197,1136,1253,1097,1143,1147.0,0.0,505.0,0.0
41.72200164605887,-72.52414393841735,164,2024,CEDAR RIDGE TER,Local,Local Intersections,164,143,203,261,482,677,536,578,592.0,0.0,164.0,0.0
41.7216000131138,-72.55568667521126,1772,2024,BELL ST,Local,Local Intersections,1772,1412,1782,2486,2551,3395,2885,3021,3086.0,0.0,1772.0,0.0
41.72018035263261,-72.51577655025326,167,2024,CEDAR RIDGE DR,Local,Local Intersections,167,131,280,236,427,548,478,509,449.0,0.0,167.0,0.0
41.68309719621528,-72.58698003339597,2220,2024,COLEMAN RD,Local,Local Intersections,2220,1786,2506,4088,380,371,315,166,21.0,0.0,2220.0,0.0
41.6864234876019,-72.59882365469664,1145,2024,BUTTONBALL LA,Local,Local Intersections,1145,1123,2963,4065,2788,3714,2856,3012,3085.0,0.0,1145.0,0.0
41.70934924967273,-72.5487161429514,686,2024,CANDLELIGHT DR,Local,Local Intersections,686,618,1257,1503,1517,2009,1522,1594,1607.0,0.0,686.0,0.0
41.68710648291055,-72.56684094789995,216,2024,BALDWIN LA,Local,Local Intersections,216,245,240,341,507,771,584,609,641.0,0.0,216.0,0.0
41.67223871387028,-72.56690491590646,871,2024,COLDBROOK RD,Local,Local Intersections,871,696,990,990,1334,1620,1378,1484,1514.0,0.0,871.0,0.0
41.72681201159882,-72.58152771870407,4350,2024,ADDISON RD,Minor Arterial,Local Intersections,4350,3850,3850,3850,4400,4400,4400,3900,8075.0,0.0,4350.0,0.0
41.72771516841431,-72.58035131010153,81,2024,APRIL DR,Local,Local Intersections,81,101,94,224,394,662,482,507,547.0,0.0,81.0,0.0
41.69507160746001,-72.48446903779866,87,2024,BIRCH TR,Local,Local Intersections,87,72,231,94,330,415,357,345,262.0,0.0,87.0,0.0
41.67362455314248,-72.57712623737868,173,2024,BOULDER CIR,Local,Local Intersections,173,104,232,167,193,261,210,231,189.0,0.0,173.0,0.0
41.67770184690378,-72.5736623103854,2200,2024,CHESTNUT HILL RD,Major Collector,Local Intersections,2200,2000,2000,2000,2100,2100,2100,2000,3550.0,0.0,2200.0,0.0
41.69185440999814,-72.60209396292494,154,2024,CURTIS RD,Local,Local Intersections,154,117,140,229,449,448,363,411,409.0,0.0,154.0,0.0
41.68522540058314,-72.56645895665838,216,2024,BALDWIN LA,Local,Local Intersections,216,245,240,341,507,771,584,609,641.0,0.0,216.0,0.0
41.69438985249515,-72.59227802690597,252,2024,CARRIAGE DR,Local,Local Intersections,252,253,520,397,869,1043,862,925,906.0,0.0,252.0,0.0
41.67346776089037,-72.5790781529543,173,2024,BOULDER CIR,Local,Local Intersections,173,104,232,167,193,261,210,231,189.0,0.0,173.0,0.0
41.65022736904472,-72.60059411381252,390,2024,DAYTON RD,Local,Local Intersections,390,274,379,404,631,668,643,676,678.0,0.0,390.0,0.0
41.68283693447128,-72.5699910536788,355,2024,CIDER MILL RD,Local,Local Intersections,355,321,622,431,729,1134,888,900,845.0,0.0,355.0,0.0
41.71909722962403,-72.55659043687882,1772,2024,BELL ST,Local,Local Intersections,1772,1412,1782,2486,2551,3395,2885,3021,3086.0,2670.958301006193,4442.958301006192,150.7312810951576
41.67354327097982,-72.57779310807733,173,2024,BOULDER CIR,Local,Local Intersections,173,104,232,167,193,261,210,231,189.0,0.0,173.0,0.0
41.68801928967356,-72.59817120989311,1145,2024,BUTTONBALL LA,Local,Local Intersections,1145,1123,2963,4065,2788,3714,2856,3012,3085.0,0.0,1145.0,0.0
41.72163132502811,-72.57971950802715,3700,2024,ADDISON RD,Minor Arterial,Local Intersections,3700,3200,3200,3200,3500,3500,3500,3200,4753.0,0.0,3700.0,0.0
41.71977775871159,-72.57832941004824,3700,2024,ADDISON RD,Minor Arterial,Local Intersections,3700,3200,3200,3200,3500,3500,3500,3200,4753.0,0.0,3700.0,0.0
41.68703768148363,-72.56692844135824,355,2024,CIDER MILL RD,Local,Local Intersections,355,321,622,431,729,1134,888,900,845.0,0.0,355.0,0.0
41.6733399837248,-72.57925920305038,173,2024,BOULDER CIR,Local,Local Intersections,173,104,232,167,193,261,210,231,189.0,0.0,173.0,0.0
41.71164179632833,-72.58188202491279,2811,2024,COMMERCE ST,Local,Local Intersections,2811,2353,2500,2939,2712,4026,3219,3340,3391.0,0.0,2811.0,0.0
